 # Cumulative accessible volume distribution as a function of probe diameter
 # 
 # d(probe)                Volume Fraction
   27.0625000      0.302536041    
   27.1875000      0.302115113    
   27.3125000      0.301694214    
   27.4375000      0.300852358    
   27.5625000      0.300536662    
   27.6875000      0.300115764    
   27.8125000      0.299484372    
   27.9375000      0.298747778    
   28.0625000      0.298747778    
   28.1875000      0.298642546    
   28.3125000      0.298432082    
   28.4375000      0.297064096    
   28.5625000      0.295590878    
   28.6875000      0.295590878    
   28.8125000      0.294959486    
   28.9375000      0.294328094    
   29.0625000      0.294222891    
   29.1875000      0.293065339    
   29.3125000      0.292539209    
   29.4375000      0.290750295    
   29.5625000      0.289592773    
   29.6875000      0.289382309    
   29.8125000      0.289066613    
   29.9375000      0.287698627    
   30.0625000      0.287488163    
   30.1875000      0.287067235    
   30.3125000      0.285488784    
   30.4375000      0.283805102    
   30.5625000      0.283594668    
   30.6875000      0.282963276    
   30.8125000      0.282121450    
   30.9375000      0.280858666    
   31.0625000      0.280332536    
   31.1875000      0.280122072    
   31.3125000      0.279701144    
   31.4375000      0.278859317    
   31.5625000      0.278017461    
   31.6875000      0.277912229    
   31.8125000      0.276859939    
   31.9375000      0.276754707    
   32.0625000      0.275386721    
   32.1875000      0.275386721    
   32.3125000      0.274334431    
   32.4375000      0.273597807    
   32.5625000      0.269809544    
   32.6875000      0.269283384    
   32.8125000      0.264021873    
   32.9375000       6.55582473E-02
   33.0625000       6.55582473E-02
   33.1875000       6.55582473E-02
   33.3125000       0.00000000    
   33.4375000       0.00000000    
   33.5625000       0.00000000    
   33.6875000       0.00000000    
   33.8125000       0.00000000    
   33.9375000       0.00000000    
   34.0625000       0.00000000    
   34.1875000       0.00000000    
   34.3125000       0.00000000    
   34.4375000       0.00000000    
   34.5625000       0.00000000    
   34.6875000       0.00000000    
   34.8125000       0.00000000    
   34.9375000       0.00000000    
   35.0625000       0.00000000    
   35.1875000       0.00000000    
   35.3125000       0.00000000    
   35.4375000       0.00000000    
   35.5625000       0.00000000    
   35.6875000       0.00000000    
   35.8125000       0.00000000    
   35.9375000       0.00000000    
   36.0625000       0.00000000    
   36.1875000       0.00000000    
   36.3125000       0.00000000    
   36.4375000       0.00000000    
   36.5625000       0.00000000    
   36.6875000       0.00000000    
   36.8125000       0.00000000    
   36.9375000       0.00000000    
   37.0625000       0.00000000    
   37.1875000       0.00000000    
   37.3125000       0.00000000    
   37.4375000       0.00000000    
   37.5625000       0.00000000    
   37.6875000       0.00000000    
   37.8125000       0.00000000    
   37.9375000       0.00000000    
   38.0625000       0.00000000    
   38.1875000       0.00000000    
   38.3125000       0.00000000    
   38.4375000       0.00000000    
   38.5625000       0.00000000    
   38.6875000       0.00000000    
   38.8125000       0.00000000    
   38.9375000       0.00000000    
   39.0625000       0.00000000    
   39.1875000       0.00000000    
   39.3125000       0.00000000    
   39.4375000       0.00000000    
   39.5625000       0.00000000    
   39.6875000       0.00000000    
   39.8125000       0.00000000    
